date,startup_name,industry,city,investment_type,amount_usd,period
2017-07-12,VDeliver,Logistics,Hyderabad,Private Equity,,Pre-COVID
2017-07-12,Bottr.me,SaaS,Bengaluru,Seed,,Pre-COVID
2017-07-12,Arcatron,SaaS,Pune,Seed,,Pre-COVID
2017-07-14,Chumbak,E-commerce,Bengaluru,Private Equity,1700000.0,Pre-COVID
2017-07-14,QwikSpec,SaaS,Bengaluru,Seed,540000.0,Pre-COVID
2017-07-17,Vayana,SaaS,Pune,Private Equity,4000000.0,Pre-COVID
2017-07-17,Increff,SaaS,Bengaluru,Seed,2000000.0,Pre-COVID
2017-07-18,Ideal Insurance,E-commerce,Kolkata,Seed,,Pre-COVID
2017-07-18,Ambee,E-commerce,Hyderabad,Seed,,Pre-COVID
2017-07-18,Hypernova Interactive,SaaS,Bengaluru,Seed,,Pre-COVID
2017-07-18,MObiquest,SaaS,Noida,Private Equity,,Pre-COVID
2017-07-19,Rentomojo,E-commerce,Bengaluru,Private Equity,10000000.0,Pre-COVID
2017-07-19,AirCTO,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-07-19,Playablo,SaaS,Bengaluru,Seed,600000.0,Pre-COVID
2017-07-20,Trupay,SaaS,Gurugram,Seed,700000.0,Pre-COVID
2017-07-21,MonkeyBox,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-07-21,Monsoon Fintech,SaaS,Delhi,Seed,,Pre-COVID
2017-07-21,Brick2Wall,E-commerce,Gurugram,Seed,200000.0,Pre-COVID
2017-07-21,FableStreet,E-commerce,Delhi,Seed,,Pre-COVID
2017-07-25,Noticeboard,E-commerce,Bengaluru,Private Equity,1200000.0,Pre-COVID
2017-07-25,Byju\\xe2\\x80\\x99s,E-commerce,Bengaluru,Private Equity,35000000.0,Pre-COVID
2017-07-26,Creator\\xe2\\x80\\x99s Gurukul,Others,Delhi,Seed,,Pre-COVID
2017-07-26,Fab Hotels,E-commerce,Delhi,Private Equity,25000000.0,Pre-COVID
2017-07-26,ThinkerBell,E-commerce,Bengaluru,Seed,200000.0,Pre-COVID
2017-07-27,1mg,E-commerce,Gurugram,Private Equity,15000000.0,Pre-COVID
2017-07-28,Gympik.com,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-07-28,Jhakaas,E-commerce,Mumbai,Seed,,Pre-COVID
2017-07-28,BigStylist,E-commerce,Mumbai,Private Equity,1250000.0,Pre-COVID
2017-08-01,TouchKin,SaaS,Bengaluru,Private Equity,1300000.0,Pre-COVID
2017-08-02,Ethinos,SaaS,Mumbai,Private Equity,,Pre-COVID
2017-08-02,Leverage Edu,E-commerce,Delhi,Seed,,Pre-COVID
2017-08-02,Zepo,E-commerce,Mumbai,Seed,500000.0,Pre-COVID
2017-08-02,Click2Clinic,E-commerce,Hyderabad,Seed,850000.0,Pre-COVID
2017-08-03,SpeedBox,Logistics,Mumbai,Seed,300000.0,Pre-COVID
2017-08-03,Skill Connect,E-commerce,Jaipur,Seed,,Pre-COVID
2017-08-03,Chai Point,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2017-08-03,Zoctr,E-commerce,Mumbai,Private Equity,,Pre-COVID
2017-08-04,CoutLoot,E-commerce,Mumbai,Seed,,Pre-COVID
2017-08-04,Box My Space,Logistics,Mumbai,Seed,,Pre-COVID
2017-08-04,Lime Tray,SaaS,Delhi,Private Equity,,Pre-COVID
2017-08-05,Curatio,HealthTech,Chennai,Private Equity,,Pre-COVID
2017-08-08,New Castle Technologies,SaaS,Chennai,Seed,243000.0,Pre-COVID
2017-08-08,My Forex Eye,E-commerce,Delhi,Seed,220000.0,Pre-COVID
2017-08-09,TruxApp,Logistics,Delhi,Seed,3100000.0,Pre-COVID
2017-08-09,CroFarm,SaaS,Gurugram,Seed,783000.0,Pre-COVID
2017-08-09,DoodhWala,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-08-10,Stayabode,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2017-08-11,Moong Labs,SaaS,Delhi,Private Equity,,Pre-COVID
2017-08-11,Flipkart,E-commerce,Bengaluru,Private Equity,2500000000.0,Pre-COVID
2017-08-11,Ola Cabs,E-commerce,Gurugram,Private Equity,36000000.0,Pre-COVID
2017-08-14,Digilend,SaaS,Mumbai,Seed,312000.0,Pre-COVID
2017-08-14,Sports Flashes,E-commerce,Delhi,Private Equity,,Pre-COVID
2017-08-15,KNAB Finance,E-commerce,Bengaluru,Seed,385000.0,Pre-COVID
2017-08-17,Get Simpl,E-commerce,Mumbai,Seed,,Pre-COVID
2017-08-20,Rootefy,E-commerce,Delhi,Seed,187000.0,Pre-COVID
2017-08-21,Uniphore,SaaS,Chennai,Private Equity,6800000.0,Pre-COVID
2017-08-21,Cerebroz,E-commerce,Vadodara,Seed,734000.0,Pre-COVID
2017-08-22,Flochat,E-commerce,Mumbai,Seed,,Pre-COVID
2017-08-22,EasyGov,E-commerce,Noida,Seed,,Pre-COVID
2017-08-23,Indiez,SaaS,Bengaluru,Seed,500000.0,Pre-COVID
2017-08-23,Awign,SaaS,Bengaluru,Seed,,Pre-COVID
2017-08-23,Milk Basket,E-commerce,Gurugram,Seed,,Pre-COVID
2017-08-23,Dhruva,SaaS,Pune,Private Equity,80000000.0,Pre-COVID
2017-08-23,Bombay Shaving Company,E-commerce,Delhi,Private Equity,2300000.0,Pre-COVID
2017-08-24,Ezetap,SaaS,Bengaluru,Private Equity,16000000.0,Pre-COVID
2017-08-25,Ink Monk,E-commerce,Chennai,Seed,750000.0,Pre-COVID
2017-08-25,Medinfi,E-commerce,Bengaluru,Seed,125000.0,Pre-COVID
2017-08-28,Mobikon,SaaS,Pune,Private Equity,7000000.0,Pre-COVID
2017-08-29,Fieldassist,SaaS,Gurugram,Debt,,Pre-COVID
2017-08-29,Doxper,SaaS,Mumbai,Seed,750000.0,Pre-COVID
2017-08-29,CureFit,E-commerce,Bengaluru,Private Equity,25000000.0,Pre-COVID
2017-08-30,Treebo,E-commerce,Bengaluru,Private Equity,34000000.0,Pre-COVID
2017-08-30,MedGenome,SaaS,Bengaluru,Private Equity,30000000.0,Pre-COVID
2017-09-01,Aahaa Stores,Others,Chennai,Private Equity,1000000.0,Pre-COVID
2017-09-01,MFine,E-commerce,Bengaluru,Private Equity,1500000.0,Pre-COVID
2017-09-01,Canvera,E-commerce,Mumbai,Private Equity,1300000.0,Pre-COVID
2017-09-04,PrimaryIO,SaaS,Pune,Private Equity,5600000.0,Pre-COVID
2017-09-05,Shubh Loans,E-commerce,Bengaluru,Private Equity,1500000.0,Pre-COVID
2017-09-05,Nest Education,SaaS,Gurugram,Seed,600000.0,Pre-COVID
2017-09-06,Lending Kart,E-commerce,Ahmedabad,Private Equity,10750000.0,Pre-COVID
2017-09-06,GoFro,E-commerce,Delhi,Private Equity,10000000.0,Pre-COVID
2017-09-06,OncoStem,HealthTech,Bengaluru,Private Equity,6000000.0,Pre-COVID
2017-09-06,Power2SME,E-commerce,Gurugram,Private Equity,26000000.0,Pre-COVID
2017-09-07,Early Salary,E-commerce,Pune,Debt,780000.0,Pre-COVID
2017-09-07,MamaEarth,E-commerce,Gurugram,Seed,,Pre-COVID
2017-09-07,Credit Vidya,E-commerce,Mumbai,Private Equity,5000000.0,Pre-COVID
2017-09-07,OYO Rooms,E-commerce,Gurugram,Private Equity,250000000.0,Pre-COVID
2017-09-07,Seniority,E-commerce,Pune,Private Equity,1000000.0,Pre-COVID
2017-09-07,Tails Life,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2017-09-08,AYE Finance,E-commerce,Delhi,Debt,6900000.0,Pre-COVID
2017-09-08,Farmizen,SaaS,Bengaluru,Seed,,Pre-COVID
2017-09-11,Call Health,E-commerce,Hyderabad,Private Equity,6200000.0,Pre-COVID
2017-09-11,Ecom Express,Logistics,Delhi,Private Equity,30000000.0,Pre-COVID
2017-09-12,3HCare,E-commerce,Delhi,Seed,100000.0,Pre-COVID
2017-09-12,Tonbo Imaging,SaaS,Bengaluru,Private Equity,17000000.0,Pre-COVID
2017-09-12,Sattviko,E-commerce,Delhi,Seed,,Pre-COVID
2017-09-12,Get My Parking,E-commerce,Delhi,Private Equity,3000000.0,Pre-COVID
2017-09-13,Heterogenous,SaaS,Chennai,Seed,780000.0,Pre-COVID
2017-09-13,Unacademy,E-commerce,Mumbai,Private Equity,11500000.0,Pre-COVID
2017-09-13,OYO Rooms,E-commerce,Gurugram,Private Equity,10000000.0,Pre-COVID
2017-09-13,Glowroad,E-commerce,Bengaluru,Private Equity,2000000.0,Pre-COVID
2017-09-13,WittyFeed,SaaS,Indore,Seed,,Pre-COVID
2017-09-14,WheelStreet,Others,Bengaluru,Seed,120000.0,Pre-COVID
2017-09-14,Smaaash,SaaS,Mumbai,Private Equity,44000000.0,Pre-COVID
2017-09-14,Xprep,E-commerce,Delhi,Private Equity,,Pre-COVID
2017-09-14,Gurukul,E-commerce,Delhi,Seed,,Pre-COVID
2017-09-18,The Moms Co,E-commerce,Gurugram,Private Equity,1000000.0,Pre-COVID
2017-09-19,Noticeboard,SaaS,Bengaluru,Seed,,Pre-COVID
2017-09-19,High Radius,SaaS,Hyderabad,Private Equity,50000000.0,Pre-COVID
2017-09-20,HWell24 Plus,HealthTech,Mumbai,Seed,,Pre-COVID
2017-09-21,91SpringBoard,E-commerce,Delhi,Private Equity,,Pre-COVID
2017-09-21,SaveBC,FinTech,Gaya,Private Equity,6000000.0,Pre-COVID
2017-09-21,Gaming Monk,E-commerce,Delhi,Private Equity,,Pre-COVID
2017-09-21,Homergize,E-commerce,Bengaluru,Private Equity,1000000.0,Pre-COVID
2017-09-22,Yatra.com,E-commerce,Gurugram,Debt,15400000.0,Pre-COVID
2017-09-22,Ace Turtle,SaaS,Bengaluru,Private Equity,,Pre-COVID
2017-09-25,Vogo,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-09-25,Synup,SaaS,Bengaluru,Private Equity,6000000.0,Pre-COVID
2017-09-25,Tinmen,E-commerce,Hyderabad,Private Equity,,Pre-COVID
2017-09-25,Cropin,SaaS,Bengaluru,Private Equity,,Pre-COVID
2017-09-25,Rapido,E-commerce,Bengaluru,Seed,422000.0,Pre-COVID
2017-09-25,Sportobuddy,E-commerce,Mumbai,Seed,150000.0,Pre-COVID
2017-09-26,Multibhashi,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-09-26,Inclov,E-commerce,Gurugram,Seed,,Pre-COVID
2017-09-26,Credifiable,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2017-09-27,Transerve,SaaS,Mumbai,Private Equity,1600000.0,Pre-COVID
2017-09-27,Fashalot,E-commerce,Gurugram,Private Equity,,Pre-COVID
2017-09-27,Pitstop,E-commerce,Bengaluru,Private Equity,1000000.0,Pre-COVID
2017-09-27,GoChoppers,E-commerce,Gurugram,Seed,,Pre-COVID
2017-09-27,MyUpchar,E-commerce,Delhi,Seed,300000.0,Pre-COVID
2017-09-28,Aadyah,SaaS,Bengaluru,Private Equity,1000000.0,Pre-COVID
2017-10-03,Ola Cabs,E-commerce,Bengaluru,Private Equity,110000000.0,Pre-COVID
2017-10-03,ChqBook,E-commerce,Gurugram,Seed,,Pre-COVID
2017-10-03,HomeCapital,E-commerce,Mumbai,Seed,,Pre-COVID
2017-10-04,Elanic,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-10-04,CollPoll,E-commerce,Bengaluru,Seed,306000.0,Pre-COVID
2017-10-04,PhonePe,E-commerce,Bengaluru,Private Equity,38700000.0,Pre-COVID
2017-10-05,Little Black Book,E-commerce,Delhi,Private Equity,1000000.0,Pre-COVID
2017-10-05,Oorjan,SaaS,Mumbai,Seed,450000.0,Pre-COVID
2017-10-05,Zefo,E-commerce,Bengaluru,Private Equity,9200000.0,Pre-COVID
2017-10-06,Slice Pay,E-commerce,Bengaluru,Private Equity,2000000.0,Pre-COVID
2017-10-06,Yaantra,E-commerce,Delhi,Private Equity,3100000.0,Pre-COVID
2017-10-06,Farm Taaza,SaaS,Bengaluru,Private Equity,8000000.0,Pre-COVID
2017-10-06,Drivezy,E-commerce,Bengaluru,Private Equity,10000000.0,Pre-COVID
2017-10-09,Agrowave,SaaS,Gurugram,Seed,,Pre-COVID
2017-10-09,MyGubbi,E-commerce,Bengaluru,Private Equity,2700000.0,Pre-COVID
2017-10-09,IBSFintech,SaaS,Bengaluru,Seed,,Pre-COVID
2017-10-09,Letsservice,E-commerce,Bengaluru,Private Equity,,Pre-COVID
2017-10-09,OneStepUp,SaaS,Delhi,Seed,336000.0,Pre-COVID
2017-10-09,ThirdWatch,SaaS,Gurugram,Seed,,Pre-COVID
2017-10-10,Parallel Dots,SaaS,Gurugram,Private Equity,1400000.0,Pre-COVID
2017-10-10,Easy Diner,E-commerce,Gurugram,Private Equity,4500000.0,Pre-COVID
2017-10-11,Meesho,E-commerce,Bengaluru,Private Equity,3100000.0,Pre-COVID
2017-10-11,StanPlus,Logistics,Hyderabad,Private Equity,1100000.0,Pre-COVID
2017-10-12,UCLID,SaaS,Hyderabad,Seed,235000.0,Pre-COVID
2017-10-13,Gapoon,E-commerce,Bengaluru,Seed,250000.0,Pre-COVID
2017-10-13,Policy Bazaar,E-commerce,Gurugram,Private Equity,77000000.0,Pre-COVID
2017-10-13,Chaayos,E-commerce,Gurugram,Private Equity,2000000.0,Pre-COVID
2017-10-16,KrazyBee,E-commerce,Bengaluru,Private Equity,8000000.0,Pre-COVID
2017-10-16,Renew Buy,E-commerce,Delhi,Private Equity,9200000.0,Pre-COVID
2017-10-17,Fingerlix,E-commerce,Bengaluru,Private Equity,7000000.0,Pre-COVID
2017-10-18,Bank Bazaar,E-commerce,Chennai,Private Equity,7000000.0,Pre-COVID
2017-10-18,Hasura,SaaS,Chennai,Private Equity,,Pre-COVID
2017-10-18,BlackBuck,Logistics,Bengaluru,Private Equity,7700000.0,Pre-COVID
2017-10-18,LenDen Club,E-commerce,Mumbai,Seed,500000.0,Pre-COVID
2017-10-23,Toppr,E-commerce,Mumbai,Private Equity,7000000.0,Pre-COVID
2017-10-23,RAW Pressery,FoodTech,Mumbai,Private Equity,6000000.0,Pre-COVID
2017-10-23,Cashe,E-commerce,Mumbai,Debt,3100000.0,Pre-COVID
2017-10-23,Park Easy,E-commerce,Kolkata,Seed,118000.0,Pre-COVID
2017-10-24,ZipLoan,E-commerce,Delhi,Private Equity,3000000.0,Pre-COVID
2017-10-24,Chevon,FoodTech,Mumbai,Private Equity,,Pre-COVID
2017-10-24,TagBox,SaaS,Bengaluru,Seed,,Pre-COVID
2017-10-24,FYRE,FoodTech,Mumbai,Seed,500000.0,Pre-COVID
2017-10-24,Skillenza,E-commerce,Bengaluru,Seed,722000.0,Pre-COVID
2017-10-25,PropStory,E-commerce,Gurugram,Seed,,Pre-COVID
2017-10-25,SpotDraft,E-commerce,Gurugram,Seed,550000.0,Pre-COVID
2017-10-26,Big Basket,E-commerce,Bengaluru,Private Equity,5000000.0,Pre-COVID
2017-10-27,OfBusiness,SaaS,Gurugram,Debt,3800000.0,Pre-COVID
2017-10-27,Olly Credit,SaaS,Delhi,Seed,,Pre-COVID
2017-10-28,CashFree,SaaS,Delhi,Seed,120000.0,Pre-COVID
2017-10-28,Ola Cabs,E-commerce,Bengaluru,Private Equity,7700000.0,Pre-COVID
2017-10-30,GoldFarm,FoodTech,Coimbatore,Private Equity,2000000.0,Pre-COVID
2017-10-31,NetMeds,E-commerce,Chennai,Private Equity,14000000.0,Pre-COVID
2017-10-31,MSE,FinTech,Mumbai,Private Equity,32000000.0,Pre-COVID
2017-11-02,FreshBoxx,E-commerce,Bengaluru,Seed,,Pre-COVID
2017-11-02,Prest Loans,FinTech,Delhi,Seed,570000.0,Pre-COVID
2017-11-02,AadharAPI.com,SaaS,Pune,Seed,,Pre-COVID
2017-11-03,Kalpnik Technologies,SaaS,Bengaluru,Seed,500000.0,Pre-COVID
2017-11-03,HalaPlay,E-commerce,Mumbai,Seed,,Pre-COVID
2017-11-03,Vagupu,SaaS,Bengaluru,Seed,1000000.0,Pre-COVID
2017-11-04,Hevo Data,SaaS,Bengaluru,Private Equity,1000000.0,Pre-COVID
2017-11-06,Smart Karma,SaaS,Bengaluru,Private Equity,,Pre-COVID
2017-11-06,Leverage Edu,E-commerce,Delhi,Seed,,Pre-COVID
2017-11-07,Crayon Data,SaaS,Delhi,Seed,,Pre-COVID
2017-11-07,DocTalk,SaaS,Mumbai,Private Equity,5000000.0,Pre-COVID
2017-11-07,CoveIoT,SaaS,Bengaluru,Private Equity,5000000.0,Pre-COVID
2017-11-08,OpenApp,SaaS,Bengaluru,Private Equity,3600000.0,Pre-COVID
2017-11-08,FarmLink,E-commerce,Mumbai,Private Equity,3000000.0,Pre-COVID
2017-11-08,Fisdom,FinTech,Bengaluru,Private Equity,3000000.0,Pre-COVID
2017-11-08,TalentEdge,SaaS,Bengaluru,Private Equity,7600000.0,Pre-COVID
2017-11-09,Tilite Technologies Pvt. Ltd,SaaS,Bengaluru,Seed,,Pre-COVID
2017-11-09,Mobiliz AR,SaaS,Bengaluru,Private Equity,,Pre-COVID
2017-11-09,NoPaperForms,SaaS,Delhi,Seed,872000.0,Pre-COVID
2017-11-10,Qubole,SaaS,Bengaluru,Private Equity,25000000.0,Pre-COVID
2017-11-10,Happily Unmarried,E-commerce,Delhi,Private Equity,,Pre-COVID
2017-11-13,Universal Sportsbiz Pvt. Ltd,E-commerce,Mumbai,Private Equity,15000000.0,Pre-COVID
2017-11-14,Hungry Foal,E-commerce,Gurugram,Seed,,Pre-COVID
2017-11-14,Active AI,SaaS,Bengaluru,Private Equity,8250000.0,Pre-COVID
2017-11-15,Sumeru,SaaS,Bengaluru,Seed,900000.0,Pre-COVID
2017-11-15,Omnia Information,SaaS,Delhi,Private Equity,3000000.0,Pre-COVID
2017-11-15,Josh Talks,Others,Gurugram,Private Equity,,Pre-COVID
2017-11-15,Reniso,SaaS,Delhi,Seed,,Pre-COVID
2017-11-15,ElderAid Wellness,HealthTech,Bengaluru,Angel,,Pre-COVID
2017-11-17,Kanhaiya,Others,Hyderabad,Angel,200000.0,Pre-COVID
2017-11-17,Perspectico,SaaS,Delhi,Angel,,Pre-COVID
2017-11-20,ONN Bikes,SaaS,Mumbai,Angel,692000.0,Pre-COVID
2017-11-21,Epiq Capital,FinTech,Mumbai,Private Equity,200000000.0,Pre-COVID
2017-11-21,Credit Mate,SaaS,Mumbai,Private Equity,,Pre-COVID
2017-11-21,Portea,HealthTech,Bengaluru,Private Equity,26000000.0,Pre-COVID
2017-11-21,Nuvepro,SaaS,Mumbai,Angel,400000.0,Pre-COVID
2017-11-21,Heckyl,SaaS,Mumbai,Private Equity,2700000.0,Pre-COVID
2017-11-21,Rapido,SaaS,Hyderabad,Angel,329230.0,Pre-COVID
2017-11-21,RedBook,SaaS,Mumbai,Angel,250000.0,Pre-COVID
2017-11-22,MiStay,SaaS,Bengaluru,Angel,,Pre-COVID
2017-11-23,WittyFeed,Others,Indore,Angel,,Pre-COVID
2017-11-24,IDG Ventures,FinTech,Bengaluru,Private Equity,10000000.0,Pre-COVID
2017-11-24,TempGo,SaaS,Goa,Angel,250000.0,Pre-COVID
2017-11-27,Edelweiss,FinTech,Mumbai,Private Equity,270000000.0,Pre-COVID
2017-11-27,Smaaash,SaaS,Mumbai,Private Equity,3800000.0,Pre-COVID
2017-11-27,ERA,SaaS,Mumbai,Angel,39000.0,Pre-COVID
2017-11-28,Chumbak,Others,Bengaluru,Private Equity,13000000.0,Pre-COVID
2017-11-28,FR8,SaaS,Chennai,Debt,1500000.0,Pre-COVID
2017-11-28,MobieFit,HealthTech,Goa,Angel,1350000.0,Pre-COVID
2017-11-28,Stanza Living,SaaS,Delhi,Private Equity,2000000.0,Pre-COVID
2017-12-01,Strata Enviro,SaaS,Mumbai,Private Equity,,Pre-COVID
2017-12-05,HandyTrain,SaaS,Goa,Private Equity,1000000.0,Pre-COVID
2017-12-05,Mobycy,SaaS,Gurugram,Angel,500000.0,Pre-COVID
2017-12-05,Dunzo,SaaS,Bengaluru,Private Equity,12300000.0,Pre-COVID
2017-12-05,Tata Housing,RealEstate,Mumbai,Private Equity,23000000.0,Pre-COVID
2017-12-06,Greenlight Planet,SaaS,Mumbai,Private Equity,60000000.0,Pre-COVID
2017-12-06,Fintobox,SaaS,Chennai,Private Equity,7000000.0,Pre-COVID
2017-12-07,Mswipe,SaaS,Mumbai,Private Equity,10000000.0,Pre-COVID
2017-12-07,The Label Life,E-commerce,Mumbai,Private Equity,3100000.0,Pre-COVID
2017-12-07,Cygnus Hospitals,HealthTech,Gurugram,Angel,750000.0,Pre-COVID
2017-12-07,eShakti,E-commerce,Chennai,Debt,2300000.0,Pre-COVID
2017-12-08,Inshorts,SaaS,Noida,Private Equity,5000000.0,Pre-COVID
2017-12-11,Vahdam Tea,E-commerce,Delhi,Private Equity,1500000.0,Pre-COVID
2017-12-11,Project Mudra,SaaS,Bengaluru,Angel,50000.0,Pre-COVID
2017-12-11,Furlenco,SaaS,Bengaluru,Debt,1200000.0,Pre-COVID
2017-12-11,Logic Roots,SaaS,Mumbai,Angel,50000.0,Pre-COVID
2017-12-12,Shopholix,E-commerce,Gurugram,Angel,233000.0,Pre-COVID
2017-12-12,I Can Stay,SaaS,Delhi,Private Equity,1800000.0,Pre-COVID
2017-12-12,Fracktal Works,SaaS,Bengaluru,Angel,,Pre-COVID
2017-12-12,Simility,SaaS,Hyderabad,Private Equity,17500000.0,Pre-COVID
2017-12-13,Nazara Technologies,SaaS,Mumbai,Private Equity,27000000.0,Pre-COVID
2017-12-13,DocsApp,SaaS,Bengaluru,Private Equity,7200000.0,Pre-COVID
2017-12-13,Capita World,SaaS,Mumbai,Private Equity,,Pre-COVID
2017-12-13,MindTickle,SaaS,Pune,Private Equity,27000000.0,Pre-COVID
2017-12-14,Tea Box,E-commerce,Bengaluru,Private Equity,7000000.0,Pre-COVID
2017-12-14,Curofy,SaaS,Gurugram,Angel,250000.0,Pre-COVID
2017-12-14,HomeLane,E-commerce,Bengaluru,Private Equity,10000000.0,Pre-COVID
2017-12-14,WeDoSky,SaaS,Delhi,Private Equity,,Pre-COVID
2017-12-14,Transversal Technologies,SaaS,Bengaluru,Private Equity,6000000.0,Pre-COVID
2017-12-15,Purplle,E-commerce,Mumbai,Angel,537000.0,Pre-COVID
2017-12-15,Cash Suvidha,E-commerce,Delhi,Debt,2700000.0,Pre-COVID
2017-12-18,Sky Met Weather,SaaS,Noida,Private Equity,,Pre-COVID
2017-12-19,Springboard,SaaS,Bengaluru,Private Equity,9500000.0,Pre-COVID
2017-12-19,Peel Works,SaaS,Mumbai,Private Equity,,Pre-COVID
2017-12-19,9Stacks,SaaS,Delhi,Private Equity,1500000.0,Pre-COVID
2017-12-20,Your Quote,SaaS,Bengaluru,Private Equity,1000000.0,Pre-COVID
2017-12-20,Spandana Sphoorty,FinTech,Hyderabad,Private Equity,19500000.0,Pre-COVID
2017-12-21,Indus OS,SaaS,Mumbai,Private Equity,4000000.0,Pre-COVID
2017-12-21,IGP.com,E-commerce,,Private Equity,,Pre-COVID
2017-12-21,EasyEcom,E-commerce,Bengaluru,Angel,150000.0,Pre-COVID
2017-12-26,Specsmakers,E-commerce,Chennai,Private Equity,10000000.0,Pre-COVID
2017-12-27,Foyr.com,SaaS,Hyderabad,Private Equity,3800000.0,Pre-COVID
2017-12-27,Garage On Road,E-commerce,Noida,Private Equity,,Pre-COVID
2018-01-02,CleverTap,SaaS,Mumbai,Angel,,Pre-COVID
2018-01-04,EarlySalary,FinTech,Pune,Private Equity,15700000.0,Pre-COVID
2018-01-05,WOTU,E-commerce,Bengaluru,Angel,,Pre-COVID
2018-01-08,DAAKI,E-commerce,Bengaluru,Angel,,Pre-COVID
2018-01-09,Kinsane Entertainment Inc,Media,Mumbai,Angel,2500000.0,Pre-COVID
2018-01-09,Lendingkart,FinTech,Ahmedabad,Debt,4700000.0,Pre-COVID
2018-01-10,Tapzo,SaaS,Bengaluru,Private Equity,1930000.0,Pre-COVID
2018-01-10,Appario Retail Pvt Ltd.,E-commerce,Delhi,Private Equity,18840000.0,Pre-COVID
2018-01-10,Samunnati,FinTech,Chennai,Private Equity,23500000.0,Pre-COVID
2018-01-10,Sahajanand Medical Technologies,SaaS,Surat,Private Equity,36230000.0,Pre-COVID
2018-01-12,Kuants,SaaS,Gurugram,Angel,80000.0,Pre-COVID
2018-01-12,Razorpay,SaaS,Bengaluru,Private Equity,20000000.0,Pre-COVID
2018-01-15,Streak,SaaS,Bengaluru,Angel,354600.0,Pre-COVID
2018-01-15,pi Ventures,FinTech,Bengaluru,Private Equity,25000000.0,Pre-COVID
2018-01-15,Newgen Software,SaaS,Delhi,Private Equity,20000000.0,Pre-COVID
2018-01-17,Rubix,SaaS,Pune,Private Equity,1000000.0,Pre-COVID
2018-01-18,ShareChat,SaaS,Bengaluru,Private Equity,18200000.0,Pre-COVID
2018-01-22,OptaCredit,FinTech,Chennai,Private Equity,4000000.0,Pre-COVID
2018-01-22,HungerBox,E-commerce,Bengaluru,Private Equity,2500000.0,Pre-COVID
2018-01-22,Skillate,SaaS,Bengaluru,Private Equity,,Pre-COVID
2018-01-22,AEON Learning,SaaS,Bengaluru,Private Equity,3200000.0,Pre-COVID
2018-01-22,Paperflite,SaaS,Chennai,Angel,400000.0,Pre-COVID
2018-01-23,Milkbasket,E-commerce,Gurugram,Private Equity,3000000.0,Pre-COVID
2018-01-24,NeoGrowth Credit,FinTech,Mumbai,Private Equity,47000000.0,Pre-COVID
2018-01-24,Rao IIT Academy,EdTech,Mumbai,Debt,8600000.0,Pre-COVID
2018-01-24,Aye Finance,FinTech,Gurugram,Debt,6240000.0,Pre-COVID
2018-01-25,Glassic,E-commerce,Bengaluru,Angel,,Pre-COVID
2018-01-25,GreyAtom,SaaS,Mumbai,Private Equity,1000000.0,Pre-COVID
2018-01-26,Axio,HealthTech,Bengaluru,Private Equity,7400000.0,Pre-COVID
2018-01-29,eKincare,HealthTech,Hyderabad,Private Equity,1500000.0,Pre-COVID
2018-01-29,The Wedding Brigade,E-commerce,Mumbai,Private Equity,1000000.0,Pre-COVID
2018-01-30,CureFit,HealthTech,Bengaluru,Debt,10000000.0,Pre-COVID
2018-01-30,BrowserStack,SaaS,Mumbai,Private Equity,50000000.0,Pre-COVID
2018-01-30,Scapic,SaaS,Bengaluru,Angel,500000.0,Pre-COVID
2018-01-30,MoneyOnMobile,SaaS,Mumbai,Private Equity,7600000.0,Pre-COVID
2018-01-30,PeeSafe,HealthTech,Gurugram,Private Equity,1000000.0,Pre-COVID
2018-01-31,iNurture,SaaS,Bengaluru,Private Equity,4400000.0,Pre-COVID
2018-02-01,BigBasket,E-commerce,Bengaluru,Private Equity,300000000.0,Pre-COVID
2018-02-01,Zomato,FoodTech,Gurugram,Private Equity,200000000.0,Pre-COVID
2018-02-05,Pratilipi,Media,Bengaluru,Private Equity,4300000.0,Pre-COVID
2018-02-05,Asia Institute Of Medical Science,HealthTech,Faridabad,Private Equity,21000000.0,Pre-COVID
2018-02-05,CollegeDekho,E-commerce,Gurugram,Private Equity,2000000.0,Pre-COVID
2018-02-06,Foodmemories,E-commerce,Ahmedabad,Seed,,Pre-COVID
2018-02-06,Healthi,HealthTech,Bengaluru,Private Equity,3100000.0,Pre-COVID
2018-02-07,Swiggy,FoodTech,Bengaluru,Private Equity,100000000.0,Pre-COVID
2018-02-08,Icertis,E-commerce,Pune,Private Equity,50000000.0,Pre-COVID
2018-02-08,Shape,HealthTech,Pune,Angel,100000000.0,Pre-COVID
2018-02-09,MedTel,HealthTech,Bhubaneswar,Private Equity,,Pre-COVID
2018-02-09,Rupeek,E-commerce,Bengaluru,Private Equity,6830000.0,Pre-COVID
